TWEET,LABEL
من الساعه 8 الصبح مشاكل ، يا رب اخلص من حياتي دي بقي,1
اه بلّش الاوليمبياد؟,2
مش لو كملت لعب طايره كان زماني في الاوليمبياد دي و بكسبهم بدل ما هما بيخسروا كده كل ماتش :D,2
ماسبق من اسئله مفيد فوزي العميقه ليسرا  حدث حالاً  شلل  الحقوني,1
مباراه مثيره بين سيدات المانيا و سيدات السويد في المباراه النهائيه لكره القدم في الاوليمبياد .... مباراه مثيره فنياً مش حاجه تاني 😎☺️,0
يعني حفره قناه السويس يتعمل ليها اجازه رسمي..... 🐸 امال افتتاح الاوليمبياد ريودي جانيرو ايه ده ياجدعان.....😍😍 تحيا البرازيل تحيا البرازيل,0
لعبه الرجبي السباعي لاول مره تُضاف الي المُنافسات الاوليمبيه في الاوليمبياد الحاليه,2
واحده في الاوليمبياد في سباق ال 400 متر اسمها تناكه 󾌴󾌴󾌴󾌴󾌴󾌴  tanaka get first ☝☝,2
هو اللي مظبطنا :D,0
aid     511 بن هادي كان في بين الدوادمي  وشقراء (عاليه نجد) وانتقل للعمق بعد المعركه (وسط نجد) لانه اصلا كان طاعن بالسن,1
alkhal:  يوسف الخال عن وجود المراه في حياته : «انا رجل غير متهيّج باي شيء. انا معتدل، عقلاني! الصداقه اهم بكثير من الحب لانها ا…,0
وادي منتخب  كره اليد شال اوبح من  المانيا ف  الاوليمبياد وصيفنا احنا كمان بدري بدري ومن غير خطف  ريو2016  Rio2016  المخطوفين طلعو بيصيفو,2
: ◾️لن نستسلم لاجرامكم و  لن تموت حلب نحن احفاد محمد ﷺ  سنخرج لكم من تحت الركام  ملحمه حلب الكبري,1
و انت طيب و بخير يا رب ^ ^,0
حماده طلعت، الضابط بالقوات المسلحه، اللي راح الاوليمبياد رفع علم السعوديه وبعدين روح بعد ما طلع الـ39 في الرمايه,2
مبروك لابطال مصر في الاوليمبياد.  محمدايهاب .  سارهسمير  الميداليهالبرونزيه رفع اثقال.,0
ksa: يرددون شعارات قضيه  غزه  حلب لكسب العقول . والحقيقه  اردوغان وحزبيته تنتصر بالتطبيع مع  اسرائيل و  روسيا و  ايران مع من يقت…,1
لا واسلام ملتحي كمان..شكله هيبقي ماتش الاوليمبياد :)),0
فرحه رافا نادال برفع علم اسبانيا في افتتاح اوليمبياد ريو .  براء,0
انت لو قاصد تاخد الناس اللي احنا بنحبها مش هتعمل كده,1
:  ملحد   الشيعه  ترك الملحدون المواربه تزامنًا مع ترك الرافضه للتقيّه!,1
1 ترا حساب سوريا الوطن اللي جالس ترتوتله كذاب &lt&lt&lt انمسح فيكم الارض ????????بس حبيت خبرك لان شمتان????,1
اي عقوبات تتوقعون ان تقوم دوله  تحيا مصر  بتوقيعها علي اللاعب الخائن المنحط  حماده طلعت اللي رفع علم السعوديه في طابور الاوليمبياد الرسمي ؟,2
كده يا ايناس! خلاص انا هنتحر عشان مبقاش حد يقف جمبي ويواسي احزاني :(,1
الجيش اعلن انهم من ابناء القوات المسلحه، لكن حماده طلعت، الضابط بالقوات المسلحه، اللي راح الاوليمبياد رفع علم السعوديه (2),2
من المسؤول عن فشل الاوليمبياد ومن ورط المسرحي في المنشطات ليتم ايقافه ، من المحبط ان الاعلام مو مهتم بفشلنا في حدث عالمي !!,2
هاتيهم اخرج بيهم انا,0
: مفيش حاجه بتقهرني وتوجع قلبي اد صورتي وانا عروسه كنت فرحانه قوي ومبسوطه معرفش علي ايه 😞😞😞😞😞😞  خيبه,1
Helmy T انا مضايق قوي ..  بصوت فداء,1
واد رفع علم السعوديه في الاحتفال ببعثه الاوليمبياد,2
ساره احمد برونزيه الاوليمبياد في رفع الاثقال سيدات لاول مره في التاريخ,0
: فُتن عقلِـي بالهلال فّـ سلام علي عقلٍ جُن بـ هواك يـا هلال ????  تويتر الهلال,0
وبالمناسبه برضو، فيه سباح امريكي رفض يسلم علي المنافس الروسي في نفس الاوليمبياد، ومحدش رفعله المشانق,2
في داخلي رغبه بالكلام مع احدهم دون ان اعرفه ولا يعرفني احكي له وبعد ذلك اسير وكل منا يذهب في طريق!,1
كلمه حق تغطيه بي ان سبورت لمنافسات الاوليمبياد اكثر من ممتازه قمه في الاحترافيه لهم الف شكر,0
شغل مفيش شغل ،، سفر مفيش سفر ،، حتي النوم مفيش نوم  .,1
العشري جون  الزمالك الاول جول واحمد الله لانها لم يحتسب كاد انا يغير الناتيجه  احا نعملكوا ايه تاني يا ولاد المره  عوزين حكم من الصين حكم مع,1
لعيبه مصر في الاوليمبياد السنه دي معظمهم مركز خامس عشان الحسد ، السنه الجايه هنجيب ميداليات باه ان شاءالله 😅,2
معلش هوا سؤال خطر علي بالي دلوقت:: لو اقيمت الاوليمبياد في يوم من الايام في اسرائيل الدوله المصريه و لاعبيها هيعملوا ايه؟؟؟؟؟؟؟؟؟؟,2
انا كنت محبطه بجد وعماله ادعي نحصل علي فضيه يقولولي خلاص الاوليمبياد بتفنش وكان عندي امل 🇪🇬🇪🇬,2
يستاهل كل خير اميرنا الغالي  دعم محمد بن نايف مليون متابع,0
مشيشتش بقالي اسبوع، انه انجاز :D,0
: منتهي الاناقه: حين يكون فكرك اكثر تهذيباً من شكلك، ومشاعرك ازكي طيباً من عطرك، وخلقك اكثر جاذبيـــه من خلقتك,0
Ali   Yasser10 اهم حاجه البورتلاندي اصل لمؤغذه العمود من دول لازم يبقي متيين :D,0
دا الدين في عرف الحر هم و مذله و مر,1
هياها ليا احالها عامله حفله وغمزها كاهم ولاد صغار وما احتفلت ولا اد من طلاب ستار اكادمي,0
هو في ايه في الاوليمبياد دلوقتي اتفرج عليه ؟؟,2
انا لو كنت هزيت طولي و رحت وقفت حارس لمنتخب اليد في الاوليمبياد مكنتش هبقي اسوا من كريم هنداوي 😣😣,1
مات من لا يستحق لاجل ان يعيش من لا يستحق  الحياه الله يرحم  الشهداء,1
فاطمه الشرنوبي احتلت المركز الاخير في سباق 800 متر في الاوليمبياد 󾌴󾌴 ووصلت متاخره بعد اكثر من 5د من وصول باقي المتسابقين 󾌴󾌸,2
انا عايز انيك اي واحده جميله,0
لقاء مرتقب بين الرئيس  السيسي وابطال الاوليمبياد بـ «الاتحاديه» EMY,2
سالت  الموت انتا فين قالي متخافش اבـنا هنروح من بعض فين :$ :( •  Ahmed 😍,1
اتبكي وتحزن وبيدك كتاب السعاه الابديه اتبكي فقرا ام قهرا ام جوعا وتشريدا وقتلا اعلم بانهم زادوا شرا وعند ربك كل خيرا,1
شماعتنا الوحيده التي علقنا عليها كل شيء، مسكين هذا الحزن ليس لدينا غيره لنطلخ به تهمه الغياب والجراح والاكاذيب!** .  بوح  مقتبس,1
البعثه المصريه في الاوليمبياد هديه  مصر لاي حد عايز يكسب 😄😂  Rio2016  Olympics2016,0
: فراس: مشكلتنا ليست مع الدين بل مع فكر ديني مشوه انتج هذه الحركات الاسلاميه فيما بعد  انكتاب,1
مش عايزه انا غيره معايا. ❤,0
لو انت فاكر يا يونس سيلفيا زي القصه بتاعه زمان   سيلفيا تعود   :D   Youness   3alahwa,0
ايتوبو ده لو كنا جبناه و لعب الاوليمبياد ويجيبله 8ل 10 اجوال  كانت هتبقي احلي مصلحه,2
Alain: علي هواك كلمه قلتها اوجعت فيها قلبي  وانت لو تدري شوفتك  تفز فيها القلب..????,1
الصحبه في الطريق :)   Alex  Rest  OnTheGo  Sky  View  Winter  Traveling  Sunset  17.04  Egypt…,0
اجراءات العبادي تجاه من ذكرهم خالد العبيدي روتينيه جدا و تعمل علي التسويه بين الفاسدين بدلا من محاكمتهم.,1
يوما ما هتابع الاوليمبياد من مكانه,2
فخور باي بطل وصل الاوليمبياد واللي حققوا، بيكافحوا لوحدهم بيروقراطيه وغياب الدعم وتسليط الضوء، مبروك للي وصلوا مصر للمجد مش مصر اللي وصلتهم,0
السيدات في الاوليمبياد حاجه مشرفه. ويجي واحد مالوش اي تلتين لزمه في جريده وسخه يشبهم بالراقصات,1
يولد حولك الضباب فيعيق لك الرؤيه ولكن مصيره ان يزول حينما تشرق شمس روحك من جديد بالامل,1
تنام ساعه تحلم بكل الميتين صحيو والغايبين رجعو,1
رنا سماحه فخامه الاسم تكفي   رنا سماحه مع عمرو الليثي,0
رسالتي لخنازير الخليج والله انكم لن تنالو ماتريدون بل نحن سننال مانريد ولتعلمو وليعلم العالم اننا لن نستسلم ننتصر اونموت علم,1
محمد الوحيد اللي معندوش امتحان ونايم بدري.,0
شوفت فتي احلامي في لاتينو داون تاون.,0
من يمـر طاريـك اعثــر بالدمــوع مدري اصرخ لو ادگ صدري احير ارزقني رحله عشگ مابيها رجوع لو اموتـن لــو ارد م…,1
وانصف العرب الاحرار نهضتهم شيدوا لك في ساحاتها النصبا لو الف المجد سفراً عن مفاخره لراح يكتب في عنوانه حلبا  فك حصار حلب  ملحمه حلب الكبري,0
ما شاء الله انت وولي امرك مطبقين الدين مزبوط استحي علي لحيتك يا رويبضه مش شايف ولي امرك متحالف مع كل ملل الكفر لحرب المسلمين,1
فيه العاب في الاوليمبياد بابقي محتاجالها مترجم وانا باتفرج عليها.. بس باصبَّر نفسي واحاول اخمن قوانين اللعبه!,2
salyy: ابتعدي حين تشعري انكِ عبء حين يكون الطرف الاخر متصالح مع غيابك حينها ،، توقفي قبل ان تتوقف الدماء بقلبك ،،,1
هي الاوليمبياد اصلا بالنسبالنا عباره عن حاجه بتفكرنا بيك يا ماجيكو,2
عيش علي مبدا   اللهم نفسي,1
05b5: ⠀ ⠀ لـ غيابك : وربّ الليل ، انا معاد لي طاقه ولا لي حيل 💔ء ⠀ ⠀,1
الاوليمبياد لو اتعملت في مصر الافتتاح هيبقا شويه فراعنه ماشيين وسواقين مشغلين مهرجانات بيرقصوا عليها وامناء شرطه .,2
: عبد الله السعيد ربنا يحميك احمد عادل عاااش مروان محسن حاجه نضيفه بس محتاج وقت اكتر فتحي رجوله وليد سليمان مجهود جبار سعد مجتهد ع…,0
نفسي اعرف لحد امتي هيفضل الحال دا تتفرج ع الاوليمبياد تحس مصر ميته من خمسين سنه,1
احسن لعبه في الاوليمبياد الكره الطائره الشاطئيه حريم بلا منافس.,0
مظاهرات في شوارع الاحياء المحاصره في  حلب ابتهاجاً بفك الحصار عنها ...,0
حِين يقُول لي اُحبك ينزاح الظَلام ويعُم السلام ويُغني لي الزهُر ..!,0
: ☂ ، قل للغياب قلوبنا ماهي بخير لكن كرامتنا وش العذر منها ؟!  بوح  حزن  حب  خيانه  تعب,1
:  كلنا ضد مريم بيفور64  الهكر محال كلنا معك,1
الان اسرائيل تغتصب ارضنا وعرضنا ! اما ايران ( تدعي) صداقه العرب وما يبدر منها ليس ضارا بالعرب مثل دعم حماس مثلا,1
تولع يارامز انت ورمضان اللي جننتوا العيال,1
كان نفسي اشوف الاوليمبياد من اولها 😅😢,2
حين تكتشف انك مجرد تسليه بيدهم . وهم كانوو اهم الاشياء بحياتك,1
بنت وامها اللذ لذه في الكرسمس,0
نادال بيلعب من اول الاوليمبياد تقريبا كل يوم زوجي و فردي,2
: نباح مرتزقه ايران ومحاوله استفزاز رجال الامن في  البحرين    الاكشن امام الكاميرات لقناه العفن وجريدتهم الصفراء,1
المصريين اللي في الاوليمبياد عمالين يخرجوا واحد ورا التاني طبعا شئ طبيعي مع منظومه الرياضه في مصر,1
طالما الاوليمبياد فيه جولف يبقي واجب يكون فيه بولينج بردو!,2
مصر اخدت ميداليه ف الاوليمبياد 😂😂  طلع اشاعه جديده,2
والله يا جماعه محدش يلوم اللاعيبه بتاعتنا في الاوليمبياد . لو اتوفر لحد فيهم ربع اللي بيتوفر للاعبين في مدغشقر حتي هيفرتكوا الدنيا 🙃,2
حلب متابعه التحرير وكنس خنازير  حسن نصر الشيطان و  بشار الجحش  مطايا  ايران التي استعملهم ثم ترميهم في سله الزباله????,1
كنتي ملكه يا شيرووووووو  عايزين مينا علي تويتر  ♥♥♥♥☺☺☺☺☺,0
: داعش رفضت تتبني ارهاب الايراني علشان ما تنفضح و تبنت ارهاب السوري و تقول هذا من جنودنا,1
الواحد شاف كم هائل من الفخاد في هذا الاوليمبياد.,0
الامير منصور بن ناصر بن فهد ال سعود انت تشتكي من خلل بالسياره ورفست النعمه وحطيت برسيم ، وغيرك يظل دهر عشان يجمع قيمه سيارتك ويوكل عياله,1
:  عاجل  تردد قنوات الجزيره مباشر مصر التركيه دا التردد ياشباب 10921 علي معدل ترميز 27500 مدار 3 نايل سات مبروك يااحرار شير,0
ف بنت من كوريا الشماليه اتصورت سيلفي مع بنت من كوريا الجنوبيه في الاوليمبياد فاتحكم عليها بالاعدام نظراً للخلاف الشديد بين الدولتين يعني :D,2
ماليش نفس اتفرج بجد.. عمالين نخرج واحد ورا التاني من الاوليمبياد.. ولسه عايشين ف الوهم ده.. الرياضه مش اهلي وزمالك  يلا قمه  في القمه,1
الدجاج VS تشبسي .الخميس القادم بالتوفيق للحكام D,0
elbakry:   ????????????????كل سنه. وانت طيب يا نجاتي. عارف. انو دخول مفاجي هيص ياعم عقبال التخرج كده ونفرح بيك ????????,0
كل ما افتكر ان الاوليمبياد من غيرك عشان ناس متخلفه في البلد ببقي حزين يا ابني والله,1
:  بوتين ينتقم من اطفال حلب غريب اين انتم من الطائرات الاسرائيليه التي تقصف المدنيين,1
المفروض يبقي اسمها بطوله الكادحين، مش الاوليمبياد 💪👏,2
فيه ملاكم مصري هيلعب دلوقت في الاوليمبياد علي دبي سبورت4,2
اكره مينا دي حريتك الشخصيه بس متحجرش علي راي غيرك ويكفينا ان كنوز بتحبه,1
وماذا قدم السيسي لمصر ؟   فقر وبطاله و اقتصاد متدهور وعمله منهاره  ما ذنب شعب مصر يموت جوع ؟,1
بطالب بضم رياضه العلوقيه في الاوليمبياد,2
حفل افتتاح الاوليمبياد .. ايه الجمال والروعه دي اقسم بالله 😍😍  Rio2016,0
: نصرالله: سنكون في حلب من اجل فلسطين ولبنان وسوريا هع هع هع اه والله العالم يدور حوالين نفس الغازيه واحنا قاعدين,1
عذرا يا من  مات  تشرد  ظلم  بكي  جرح  تالم انت لست ابن فرنسا و او المانيا او هولاندا او غييرها من دول اوروبا كي يدافع عنك حماه الطفوله,1
الاوليمبياد بتيجي علي bein بس ولا علي التليڤيزيون المصري عادي يا جماعه؟؟,2
صباحووو ^ ^,0
يارب ادم علينا راحه قلوبنا ✨,0
:  حنا لها ريناد المطيري يارب شفاءً لمريض بكي من المه واستصعب دوائه ولازال يناديك طالبا الشفاء,1
شي بيوجع انك تشتاق لحدا بعيد عنك لحدا مو الك لحدا مانك ع بالو و لا مفكر فيك 💔,1
الواد الكازاخستاني سجد سجده ابو تريكه و قام رقص رقص مهرجانات بمنتهي الرشاقه 💪👏  weightlifting  في الاوليمبياد,2
الحقيقه كنت عاوزه اكتب يا بختكم ببرود قلبكم بس حسيتها هتقلب علي اغنيه حزايني لطارق الشيخ.,0
هو افتتاح الاوليمبياد امتي والساعه كام بتوقيت مصر؟,2
اللي يشوف الاوليمبياد وروعه انجازات الرياضيين الاجانب ، يتمني ما يشوف اللاعبين العرب علشان ما تخترب المتعه 👎,1
داعش مش في الاوليمبياد، ولا في سياق ان حد يرفع علمها في محفل دولي، بس الفكره وصلت,2
: يمهد السيسي وعسكره لثوره الغضب لن تكون عاقله وسلميه مثل ثوره يناير ، الجائع الغاضب لا عقل له ، ستكون ثوره دمويه عنيفه تاكل ال…,1
كم يا وجع داخل  اليمن وكم يا قلوب قتلها لفراق من تحب اللهم ارحم  شهداء اليمن والحقنا بهم  جنات عدن التي وعد…,1
: جعل الله صباح  يوم  الجمعه لكم نوراوظهره سرور وعصره استبشار ومغربه غفران   صباح الخير  جمعه مباركه,0
لويزيانا الامريكيه غرقانه من الفيضانات ...فين الحلوين بتو اسكندريه بتغرق ؟ جاتكم القرف .,1
عيال ابرز بطولاتها في حياتها انها عندها تويته عليها كام ريتويت بيتكلموا عن زويل عمل ايه ????وبيقولك ازاي تترحم عليه هزات اوي والله ????,1
ههههههههههههههههههههههههههه اقسم بالله !!,0
يوسين بولت، ثالث اعظم رياضي شارك في تاريخ الاوليمبياد ، الاول ميسي ( اولمبياد 2004) الثاني مايكل جوردان ( اولمبياد 1992),2
المفروض الجيش يتدخل ويروح الاوليمبياد,2
اسوا ما في الاوليمبياد النقل التليفزيوني :/ مفيش حاجه كامله ،،اووووف بجد,1
معنديش مشكله مع الامال العريضه اللي بنحطها علي اللاعيبه المشاركين في الاوليمبياد، بس الهحوم الحاد عليهم لو منجحوش بجاحه مش مفهومه بصراحه,1
ههههههههههههه اهم شئ لوح,0
فين ايام الاوليمبياد قبل التاريخ .. هي دي اوليمبياد ياجدعان  رافت الاباصيري,2
اكثر المشاعر تعباً..!؟ هـي.. انك لست حزين ،، ولكن !! الاشياء المركونه في صدرك تحتاج الي عناق لتبكي...💘,1
ده غير ان خالي امبارح كان في دخول بعثه مصر في الاوليمبياد و مشوفتش الدخله عشان كنت في فرح 😂 .. انا قليل الادب اوي و الله 😂😂,2
انا حقيقي بحب الاوليمبياد ومتابعها كلها كل مره،، ومن احلامي اني اشارك فيها 🏃🏃,2
r2:  ولي العهد يمنع الاختلاط   خير خلف لخير سلف          اطال الله عمره      الله لوترجع الهيئه بكل صلاحيتها  وهو من كل خير قرييب,0
احمد مصطفي الاحمر هو اللي هيرفع علم جمهوريه مصر العربيه في الاوليمبياد ده قرار نهائي للبعثه تم اعلانه من قبل اصابه علاء وتم تاكيده  Rio2016,2
مشدلتلك,0
alnssr:  راتب شهر للمرابطين في الحد  اطال الله في عمر القائد الاعلي لكافه القوات العسكريه وجزاء الله  سماحه المفتي خيرا  وسود الل…,0
اسال الله العظيم ان يدمر بشار القرد وروسيا وامريكا وايران وان يزلزل الارض من تحتهم ويحرق قلوبهم ويشتت شملهم,1
والله الاوليمبياد دي من الحاجات العظيمه جداً اللي في الدنيا,0
Sharaf الي بيحرق ويعري الستات الاقباط علشان كنيسه الدوله بتصالحهم باجبار القبطي علي الصلح ولكن البحيري قال رائيه يتحبس مافيش مراجعهته,1
البرازيل نظمت كاس العالم من سنتين و دلوقتي الاوليمبياد و احنا مش عارفين نلعب الدوري بمجهور,2
ياجدعان الاوليمبياد دي لو انا في البرازيل انا كنت هاحضر كل الالعاب .. مش ممكن كم المتعه !! ..  مصر برونزيه  الاردن ذهبيه,0
اليمن ولدالشيخ انت نخاس سنه6اشهر ماذا عملت لليمن العدوان والحصار والدماء مستمره؟كان الاولي ان يمسك ملفات اليمن انسان عنده ضمير وعنده اخلاق,1
Azim مش بعرف اعمل ريبورت .... بلوك بس,1
مَا كَانَ قَلْبِي فِي مَـدِيحِكَ يَشْتَفِي  اَوْ يَكْتَـفِي بِفَصَاحَهِ البُلَغَـاءِ,0
يا حبيبتي البعد ناار قلبي داب من الانتظار ♡,0
عبد الخالق البنا يحقق اول انتصار لبعثه مصر في الاوليمبياد ويصعد الي الدور ربع النهائي في مسابقه تجديف فردي رجال,2
كليه كلبه جدا !!,1
اشوف ميتين ام الاوليمبياد منين يا جماعه,1
اول مصري اشوفه من ساعه ما الاوليمبياد بدا,2
كلما زرعت الحب وسقيته بماء روحي نبت لي شوكاً ادمي فؤادي وجعاً,1
دينا مشرف تودع الاوليمبياد بالخساره 4 1 امام منافستها التايلانديه بعد نهايه الشوط الخامس بنتيجه 11 9.,2
طريق حفرالباطن الدمام امر مؤسف جداً ان لاتتم معالجه هذا الطريق الذي اخذ الكثير من الارواح  اين وزير النقل عنه؟؟ علماً انه طريق دولي !!!!,1
اعجبني فيديو   من     عدنان ابراهيم : احتقر دموعك لانها,1
Abdefatah ???? منها لله اللي وقعت قلبي عالصبح دي ! بص خلاص كل فاينال هيبقي فيه فري ستايل قبل الامتحان !  رشا  عمراوي ????,1
Rio2016 الاوليمبياد ده اكتر حاجه بتاكد لي ان احنا عالم تالت فعلا..ولا تالت كمان..لو تالت كنا خدنا برونز..احنا عالم عاشر,1
TwiPress تسلم :),0
انتوا متخيلين ان حد ف مصر يوصل الاوليمبياد وياخد ميداليه ده كان مشواره ايه! لو ليكوا اصحاب بيلعبوا العاب فرديه خلوهم يحكولكوا ع اللي بيشوفوه,2
: يا بختك يا احمد، معاك بنت اهاتها فياچرا,0
بس انتا بردو ابن كلب,1
: بالفيديو.. جوده عبد الخالق يعلق علي قضيه فساد القمح: الدوله العميقه شغاله.. وعدم ذكر اسماء الـ 13 متهماً شيء مريب... ht…,1
حماده طلعت طلعت اللي رفع علم السعوديه في طابور عرض الاوليمبياد صف ظابط في القوات المسلحه....,2
العاب قوي بقي حيث الاوليمبياد الحقيقيه👏🏼👏🏼👏🏼👏🏼,0
albishri: لاتستغربوا الكذب الاصلع والصفاقه من زبانيه حسن البنا و سيد قطب,1
منتخب البرتغال يهزم الهوندوراس بهدفين في الاوليمبياد  ريو16  Rio2016,2
في معارك  صارت في حلب اليوم  بروح اشوف المقاطع حقتها  فلللله(:,1
عندما لايريدك شخص الا ان تكون مجرد الم في الماضي  خيبه,1
ايه يابن المره المتناكه مبسوط انت دلوقتي وامك اللبوه الشرموطه بتتشتم ده انت كس يلااا تعمنيقق,1
الاوليمبياد ده حدث بيتكرر كل كام سنه ماينفعش اثناء طابور العرض اللي بيعرف الجمهور و العالم علي بلدنا وعلمها اني ارفع علم دوله تانيه,2
الملاكم المصري هيلعب دور8 لو قدر يكسب النهارده تبقي تالت ميداليه اوليمبيه لمصر.. منافسات الملاكمه ف الاوليمبياد التالت والرابع بياخدوا برونز,2
جنون العظمه لدي القذافي انتقل بحكم الجيره للسيسي ........... وجهان لعمله واحده,1
: صدفه  حزن ابكتني لحد الالم😭💔,1
حفتر. الحجازي. صقر الجروشي. الغرياني. السويحلي. بادي.   لقد كان عاما اسودا يوم ما شفنا خليقكم   مارك عفاريت هيلد,1
طالما هو تحت رعايه الدوله وسافر وانضم الاوليمبياد علي نفقه الدوله كان يجب وضع القواعد جميعها بوضوح,2
انا عايز اقول حاجه في موضوع لبس المصريات دا في الاوليمبياد ان في ناس شايفه ان لبسهم دا تبرج وازاي يلبسو لبس يصف كدا ويلعبوا قدام رجاله اجانب,2
افشخ معلق ف الاوليمبياد,2
مش عارف كم السخريه من اللاعبين المصريين في الاوليمبياد الناس دي بتتعب من 4 سنين عشان تشارك تجيب ميداليه متجبش دي مش بتاعتها يعني,1
:  نطالب برحيل مرتضي منصور ياخي انت جبله مبتحسش معندكش دم دا تالت هاش ياخي نعملك ايه تاني نقولك مش عاوزينك ازاي ????,1
اذ خانت المراه فهي تبحث عن الاهتمام .. و اذ خان الرجل فهو يبحث عن عاهره,1
جماعه ملخص يوم مصر في الاوليمبياد كان عامل ايه؟,2
تصحيح ، المصري اسلام الشهابي يلتقي ضد لاعب الكيان الصهيوني في اطار منافسات الاوليمبياد 2016 في لعبه الجودو.,2
ياصباح الفل..,0
احنا فعلا لما بنركز مع حد في الاوليمبياد بيخسر 🙄,2
ياريت لو حد عنده جدول منافسات البعثه المصريه في الاوليمبياد يباصيه,2
بولندا خسرت من سلوفينيا ، كده نكسب نعدي ، سنبدا بالحزق  Egypt  rio2016  في الاوليمبياد  handball,2
البنات عاملين شغل حلو في الاوليمبياد الحقيقه ...,0
الاوليمبياد شغاله والمصريين شغالين يجيبوا ذهبيات في بطولات خارجيه ده فكر خارج الصندوق :),2
اكتر حاجه مفرحاني في الاوليمبياد هي فرحه اللعيبه المصريين بفوزهم محفوظه لهم في التاريخ بالصور فرحه عن استحقاق بعد جهد طويل لها طعم فريد :)),0
عندك حق والله بتشتم البربر و1/3 مصر اصلا بربري وجبتلها امثال مع الدليل,1
محمود بكر الله يرحمه كان هو افضل واحد هيعلق علي افتتاح الاوليمبياد :D 😂😂😂,2
اللي قاعدين يتذمروا علي اللي لبسها قصير او طويل في الاوليمبياد .. هما لو بيسمعوا كلامكم كان زمانهم اخرهم زيكم قاعدين زي قلتكم كده,2
للجيران الي مفيش عندهم دم و نازلين رزع و تخبيط علي الصبح صباحكو زفت ????????????  تقول لمين صباح الزفت,1
ندي معوض ودعاء الغباشي برافو بجد لاول بنات مصريه تروح الاوليمبياد في الكره الطائره الشاطئيه وسنهم 18 و 19 سنه 👍🏻,0
منوره الاوليمبياد يا بلدي❤❤✌  كلام معلمين الجمعه,0
لو اصبح ما يمارسه الاعلاميين والبرلمانيين المصريين رياضه اوليمبيه لسمعنا النشيد الوطني يتردد في الاوليمبياد ولاحتكرت مصر الذهبيه.,2
HBI: 30 |  رمضان ????  اللهم اعِدهُ علي الامه الاسلاميه وهي ترفل في ثوب الصحه والعافيه والنصر علي الاعداء يا سميع الدعاء  . .????????,0
دينيس مباراتين وديه افترس ام اللعب كيف بارسميه الله يحفظه بسس,0
واكيد لا الاوليمبياد ولا غيره مبرر ،يعني لو اتحطت بين انها تغير لبسها او متلعبش اكيد مفيش تفكير ومفيش مجال لكلام زي ده طموحها وتعبها فتتنازل,2
علي ربيع  جاااااامد مالوش حل,0
والجدير بالذكر ف الاوليمبياد ريو دي جانيرو .. ان الكفار حصدوا الذهبيات ف السباحه والرمايه وركوب الخيل واحنا لا =D,1
نيمار ياخد دهب ف الاوليمبياد ونسمع صياح الكتلان بقي ونيمار وسواريز وجريزمان هما اللي يستاهلوا البالون دور 😂😂😂😂,2
انا لله و انا اليه راجعون  طب ممكن لينك المكتب الحقوقي,1
قد  اصابني من ما اصابكم فلا تياسو  والله يسمع دعائكم,1
قليل هذا الحكم المفروض 25سنه لمن يهين قاضي,1
: حزين واتهجي علي روحي الموت مرهق علي حد البكا دون دمعات. .  بوح  شعر,1
العب بعيد يا خفيف انت حوحو ده وفكك من اللطافه دي والله محبي لكح ساكتين ع اشكالكوا كده بالعافيه ومش عايزين نفشخ حد,1
ف بدايه السنه الجديده دي حاجه حلوه و مبشره كميه المصريين اللي مشرفنا ف الاوليمبياد دول..شكرًا 😊😍,0
تيشرت الاهلي والاسكارف حاضرين في الاوليمبياد,2
اسمها ابتهاج وكلينتون عبرت عن سعادتهابمشاركه اول امريكيه محجبه في الاوليمبياد،انتخابات وكده,0
ده الجزء الثاني، الاول هو الانضباط والالتزام بالقواعد وادبيات الاوليمبياد,2
الشيخ  اسلام الشهابي طلع مايتين امه ف  الاوليمبياد يا سماح,1
يعني النوم هو الحل بردو بس كده هسقط,1
عارف بس انت و يكانك اشعلت شعله الاوليمبياد ليهم ف هن wait &see فشخ يعني :D,2
: بالمقابل خساره حلب لا سمح الله تعني افغانستان جديده بنكهه سوريه وهو ما غردت عنه سابقا انسحب الروس من افغانستان وصار الافغان ي…,1
مصر عامله احلي اداء في الاوليمبياد في كل الالعاب ما شاء الله 😂😂,2
انا ممكن بسهوله شديده اجيب لمصر ميداليه ذهبيه في الاوليمبياد في حاله لو تم ضم رياضه النوم كلعبه اوليمبيه للاوليمبياد,2
يا جماعه قسماً بالله رايكوا ما هياخد دهبيه ولا برونزيه في الاوليمبياد ، بطلوا فتي وارتقوا.,2
اوف الاوليمبياد بدت,2
انت مش متابع الاوليمبياد ولا ايه 😂😂😂😂😂 مفيش مبروك مفيش هاردلك 🙄,2
شوفي كده تلات اربع اللعيبه اللي طالعين الاوليمبياد...فشله بمعني الكلمه..في ابطال كتير احسن منهم هنا برده بس ده ابن فلان😏,1
المصريه ساره احمد الان نهائي رفع الاثقال Bein 7  مصر في الاوليمبياد  ريو دي جانيرو 2016,2
الوضع مزري زي كل ترم يخرب الموقع من الزحمه :) متي تسنعونه ????!!!  جامعه القصيم,1
تركي العواد يسيء للسعوديات  للاسف ويكتب عن وجود علاقه سببيه وكانه اطلع ع دراسات وبحوث علميه اكدت ماذكر. هذا لايعدو راي طفل متحمس مرتزق,1
بدل عملت اللي عليك ومقتنع ده اللي قدرت عليه وحتي لو ملقتش تقدير فجزائك عند ربنا اكبر واعظم  الاوليمبياد وحاجات تانيه,0
